# Data taken on 2022-08-11_165304
# Amplifier AM Modulation Voltage: 3.25 V
# RF Freq/MHz	RF Input/dBm	Power/uW	Dev/uW
71.0	-5.5	220.78886566666665	0.5951479375930155
71.0	-6.0	201.02504900000002	0.5903615513104368
71.0	-6.5	184.55621700000003	0.7326519582386983
71.0	-7.0	166.9967146666667	0.6015909334851677
71.0	-7.5	151.14334699999998	0.47668351897004824
71.0	-8.0	136.92008966666668	0.3820140507362109
71.0	-8.5	123.23528333333334	0.44820758924359555
71.0	-9.0	111.43029466666665	0.508546010214306
71.0	-9.5	101.07921766666666	0.2581111678222301
71.0	-10.0	90.6995265	0.43991998527885656
71.5	0.0	441.7893479999999	2.0666368159151687
71.5	-0.5	431.4788066666666	1.622307591659349
71.5	-1.0	414.971219	1.6423389438152907
71.5	-1.5	397.65306566666663	1.0179764676493686
71.5	-2.0	378.64891566666665	1.3190257063029087
71.5	-2.5	358.61112066666675	1.1817892827289018
71.5	-3.0	335.25605433333334	0.8527063727027573
71.5	-3.5	314.10840900000005	1.189537059413873
71.5	-4.0	292.85018333333335	0.6721630727649992
71.5	-4.5	270.9323396666667	1.050318872673066
71.5	-5.0	249.46202866666664	0.7779337335820361
71.5	-5.5	230.29171333333335	0.5661086967084059
71.5	-6.0	209.12954766666664	0.7139390564989103
71.5	-6.5	190.36025466666666	0.8983949920895333
71.5	-7.0	173.061866	0.4892726173045055
71.5	-7.5	156.49690333333334	0.5665305352072587
71.5	-8.0	140.897709	0.48024623647909265
71.5	-8.5	128.22985599999998	0.36560279894625125
71.5	-9.0	115.80136766666666	0.49610603620048366
71.5	-9.5	104.60176566666668	0.37462175513606
71.5	-10.0	94.45359490000001	0.2564137192975249
72.0	0.0	457.8649710000001	2.590084202909049
72.0	-0.5	446.4437486666667	1.851548681014055
72.0	-1.0	431.1588373333333	1.6739121948914248
72.0	-1.5	411.58952300000004	1.602042988438304
72.0	-2.0	391.4302703333332	1.3585953704420424
72.0	-2.5	374.0693773333334	1.295367735543161
72.0	-3.0	350.6124803333334	2.0759841239630306
72.0	-3.5	326.46611866666666	2.144571958049333
72.0	-4.0	304.7920546666667	0.883186572405979
72.0	-4.5	280.8129433333333	1.5742008241609113
72.0	-5.0	258.021743	1.270016730447937
72.0	-5.5	237.942644	0.6463211260129641
72.0	-6.0	217.04938666666666	1.1730042906239608
72.0	-6.5	199.22675333333333	1.0137198974514088
72.0	-7.0	181.56631766666666	0.6086591455167842
72.0	-7.5	164.09370733333336	0.5603299067033825
72.0	-8.0	148.57631266666667	0.7524698914726679
72.0	-8.5	134.36830899999998	0.6435368579335601
72.0	-9.0	120.97854233333332	0.4501400887959462
72.0	-9.5	109.92403366666667	0.4429278562774705
72.0	-10.0	98.65973209999999	0.4558525898645933
72.5	0.0	469.8443983333333	3.3082005744811207
72.5	-0.5	461.006223	1.95497944079667
72.5	-1.0	443.9345356666666	2.9915631488227925
72.5	-1.5	426.7219736666667	1.9966333952364002
72.5	-2.0	407.383619	1.28368249001548
72.5	-2.5	383.118678	1.5600299782320441
72.5	-3.0	359.01491266666665	1.9438753913354563
72.5	-3.5	334.9781796666667	0.8760739055885789
72.5	-4.0	310.5608676666667	1.2717281649345875
72.5	-4.5	288.86936	0.8250507712054264
72.5	-5.0	267.99033599999996	0.8381665934868381
72.5	-5.5	245.08550100000002	0.9185369693153377
72.5	-6.0	223.052062	1.116492639842589
72.5	-6.5	203.41896933333337	0.7743729048244286
72.5	-7.0	183.45756633333335	0.5639086104442995
72.5	-7.5	165.70739866666668	0.7426450761062713
72.5	-8.0	150.38654033333333	0.6362665356383449
72.5	-8.5	135.895355	0.6893590498728998
72.5	-9.0	122.56956333333333	0.47743254531108625
72.5	-9.5	110.95569533333334	0.5182732000064145
72.5	-10.0	99.8401515	0.23232411983638313
73.0	0.0	478.1166596666667	1.1094028726481173
73.0	-0.5	467.95148700000004	2.2012486930144113
73.0	-1.0	452.91408333333334	1.244737694344568
73.0	-1.5	432.1621433333333	1.9992057956737634
73.0	-2.0	411.0927173333333	2.0690092846818127
73.0	-2.5	390.0846256666666	1.1450760400694886
73.0	-3.0	364.030515	2.013195207733631
73.0	-3.5	338.36830033333337	2.2839347546430826
73.0	-4.0	316.545319	1.0986767052105586
73.0	-4.5	292.24938033333336	2.084296120759527
73.0	-5.0	268.532205	1.466652572688907
73.0	-5.5	248.42325733333334	0.7719020247282383
73.0	-6.0	225.786169	0.9735096865323606
73.0	-6.5	204.84207300000003	1.10263472601054
73.0	-7.0	186.40142699999998	0.5946144908013933
73.0	-7.5	168.60632866666668	1.1699531563179006
73.0	-8.0	153.13363433333336	0.8200834164611286
73.0	-8.5	139.76644066666668	0.6044617968183665
73.0	-9.0	125.35007800000002	0.68539620263222
73.0	-9.5	113.81871333333333	0.7634818141179848
73.0	-10.0	102.21390333333333	0.527790103471278
73.5	0.0	484.70094966666665	2.094285710960473
73.5	-0.5	476.8463689999999	1.4273584605273484
73.5	-1.0	460.60921966666666	2.580282355236835
73.5	-1.5	441.7635536666666	1.818196689521391
73.5	-2.0	422.6258103333333	1.4599712098850504
73.5	-2.5	397.6570979999999	1.7739956070208636
73.5	-3.0	370.4141123333334	1.8195866800955687
73.5	-3.5	346.59969366666667	1.094430738402339
73.5	-4.0	321.0154	1.5841208512399951
73.5	-4.5	297.43911399999996	1.361167312886501
73.5	-5.0	274.46742466666666	0.816703300057547
73.5	-5.5	250.6299956666667	1.3933806525789068
73.5	-6.0	229.28173533333333	1.393657758544602
73.5	-6.5	209.78591833333334	0.723406690825122
73.5	-7.0	189.63146799999998	1.0348655521254908
73.5	-7.5	171.95695966666665	0.8626056843694896
73.5	-8.0	155.94335500000003	0.5948385873285299
73.5	-8.5	140.31481	0.7374665103582662
73.5	-9.0	126.53798033333334	0.7726856410899287
73.5	-9.5	114.37463799999999	0.5354380844591959
73.5	-10.0	102.60013299999999	0.5250630469867406
74.0	0.0	489.9864876666667	1.4781760244237565
74.0	-0.5	480.06074233333334	1.8725738845969644
74.0	-1.0	465.37742399999996	2.591867948454162
74.0	-1.5	444.8258696666666	1.8021410457230815
74.0	-2.0	422.85921833333333	2.6865363196249312
74.0	-2.5	399.10189033333336	1.3802297068386427
74.0	-3.0	370.556172	2.0244351015569735
74.0	-3.5	347.1985153333333	1.6363885951788921
74.0	-4.0	324.6317493333333	0.9983301423708596
74.0	-4.5	299.23643466666664	1.748339054187779
74.0	-5.0	275.1789626666667	1.3769315920817844
74.0	-5.5	253.142702	0.8990607049560098
74.0	-6.0	229.59300266666668	0.9554419106672881
74.0	-6.5	208.798254	1.016587621810009
74.0	-7.0	190.75137233333336	0.6707989955030396
74.0	-7.5	172.57557333333332	0.9396646004234107
74.0	-8.0	155.80062233333334	0.7362384100058157
74.0	-8.5	141.67374966666668	0.5254255453121358
74.0	-9.0	127.252402	0.6027863157006802
74.0	-9.5	114.587715	0.5875989985596751
74.0	-10.0	103.37706633333335	0.24474724091033606
74.5	0.0	494.214518	3.1732883741752804
74.5	-0.5	480.3718083333334	2.3030382054141514
74.5	-1.0	469.9306963333333	1.942643581682758
74.5	-1.5	448.41931766666664	1.4615098740986636
74.5	-2.0	429.01225900000003	1.8422622266981998
74.5	-2.5	403.91670833333336	1.8501754224750058
74.5	-3.0	375.69651533333337	1.8486920631710293
74.5	-3.5	352.5445073333333	0.8311482125827844
74.5	-4.0	327.0579363333333	1.6416415198249643
74.5	-4.5	302.80779033333334	1.5001624733252126
74.5	-5.0	278.56074766666666	0.9008498402404359
74.5	-5.5	253.98159166666667	1.1762979425286846
74.5	-6.0	231.8425576666667	0.814573449936359
74.5	-6.5	213.6522326666667	0.6668760628479284
74.5	-7.0	193.58385500000003	1.0675695412048491
74.5	-7.5	175.46422066666668	0.8088159831751347
74.5	-8.0	158.49558066666668	0.7758717137256373
74.5	-8.5	142.93729633333334	0.5096269994023952
74.5	-9.0	128.3020183333333	0.5590308339712186
74.5	-9.5	115.90874466666666	0.7639407608828201
74.5	-10.0	103.86659766666665	0.4458814137502131
85.5	0.0	472.4067006666667	2.564034307700704
85.5	-0.5	459.44556600000004	2.7833289797729615
85.5	-1.0	443.8427336666666	1.5968800641876277
85.5	-1.5	422.52677199999994	1.5403893103203914
85.5	-2.0	400.8258149999999	2.051880407522575
85.5	-2.5	378.7559656666666	1.9000955273760758
85.5	-3.0	352.594267	1.92925944402967
85.5	-3.5	329.0090286666666	1.5667343299077727
85.5	-4.0	306.0643123333333	1.3695856239928532
85.5	-4.5	279.6512553333333	1.3167045313223793
85.5	-5.0	256.373955	1.759250413758181
85.5	-5.5	234.72316366666664	1.37181429606193
85.5	-6.0	213.81069333333332	1.0068490604962685
85.5	-6.5	195.57303399999998	1.4600517884116295
85.5	-7.0	177.64909833333334	0.9685137493416878
85.5	-7.5	159.63284000000002	1.0119250632993222
85.5	-8.0	144.6743756666667	1.0738573852586535
85.5	-8.5	130.595055	0.66391181842295
85.5	-9.0	117.72052500000001	0.6481156301476354
85.5	-9.5	107.31725266666668	0.5973065886345322
85.5	-10.0	96.03339823333333	0.7390564864159883
86.0	0.0	463.14320299999997	4.2036157767400235
86.0	-0.5	453.05307533333337	1.7496183279956325
86.0	-1.0	434.97146366666664	2.147988172689323
86.0	-1.5	416.0950236666667	2.5120846821792995
86.0	-2.0	394.95207266666665	2.3026454474624494
86.0	-2.5	368.7819086666666	1.456887910922303
86.0	-3.0	345.882212	1.9767462943911953
86.0	-3.5	321.22942866666665	3.200278908821052
86.0	-4.0	300.69772566666666	1.6998129092367444
86.0	-4.5	279.2047396666666	1.078929121502686
86.0	-5.0	255.98804933333335	1.4161980566171615
86.0	-5.5	236.7857406666667	0.6992878139551836
86.0	-6.0	216.89713966666667	1.7340897328261933
86.0	-6.5	197.07566433333335	0.9309130301275317
86.0	-7.0	180.72510233333335	0.9107741376769669
86.0	-7.5	162.15033566666665	0.7062394836936599
86.0	-8.0	148.21995166666667	0.5403670943570559
86.0	-8.5	133.129121	0.9895683744402587
86.0	-9.0	121.31929333333333	0.8481431081813703
86.0	-9.5	110.098809	0.49230512407008997
86.0	-10.0	98.55957706666666	0.3859308173762864
86.5	0.0	468.66106799999994	3.108046486252951
86.5	-0.5	451.8489890000001	0.8940984219940983
86.5	-1.0	434.35387966666667	2.2516327925574116
86.5	-1.5	415.43084600000003	3.0307676499995804
86.5	-2.0	396.3899436666667	2.0494281737011133
86.5	-2.5	369.74508433333335	1.594813111899913
86.5	-3.0	345.9620723333333	2.0328480327940275
86.5	-3.5	323.528737	1.3505309451586056
86.5	-4.0	301.244772	1.6393322079481023
86.5	-4.5	276.62311066666666	1.2004286952666336
86.5	-5.0	255.37235066666665	1.70447013908513
86.5	-5.5	232.88739633333333	1.2664397392901174
86.5	-6.0	211.10694133333334	1.0883596702798002
86.5	-6.5	192.759238	1.1514492068791669
86.5	-7.0	176.11394366666664	0.7046225929483277
86.5	-7.5	158.56948200000002	0.5811278123981589
86.5	-8.0	142.98588166666667	0.9996039287290506
86.5	-8.5	129.53938866666667	0.6084838553910519
86.5	-9.0	116.79424666666667	0.7620959741543203
86.5	-9.5	106.25520966666666	0.5523198726341063
86.5	-10.0	96.25140246666665	0.266055329334424
87.0	0.0	453.8632323333333	2.6462855272415164
87.0	-0.5	438.8815233333333	5.647106686860879
87.0	-1.0	419.58533566666677	2.929018171275351
87.0	-1.5	398.74827300000004	2.2687428815251405
87.0	-2.0	383.252556	2.3600124453479796
87.0	-2.5	363.7808556666667	3.150157696714227
87.0	-3.0	336.016865	5.4243205753447485
87.0	-3.5	307.07446733333336	2.5336156127030995
87.0	-4.0	284.88289733333335	1.456572892371987
87.0	-4.5	262.68035233333336	1.3751155406708782
87.0	-5.0	241.05515599999995	1.797620999264675
87.0	-5.5	219.89488133333333	2.156624086062493
87.0	-6.0	197.95941566666667	1.2846450576798338
87.0	-6.5	180.28666933333335	1.1383150032655975
87.0	-7.0	165.592491	1.4879749507027986
87.0	-7.5	150.64002566666667	1.4521358188341846
87.0	-8.0	137.831014	0.7424170111673516
87.0	-8.5	123.42180900000001	1.7358692932319724
87.0	-9.0	110.623371	0.9241982846548676
87.0	-9.5	100.31028383333333	0.907604276511505
87.0	-10.0	91.70965060000002	0.9448769094929634
87.5	0.0	430.6000153333334	2.6207634445770895
87.5	-0.5	411.8762760000001	2.5872398558742074
87.5	-1.0	393.3436643333333	1.3506429119723755
87.5	-1.5	375.50098699999995	0.6893873256965206
87.5	-2.0	356.42947633333335	0.9340923363207866
87.5	-2.5	333.5290013333333	1.5340396954875581
87.5	-3.0	311.397324	1.4192220001432732
87.5	-3.5	293.1379136666667	2.2799012825587908
87.5	-4.0	268.8181373333333	0.7878032836985525
87.5	-4.5	246.68219366666668	0.7351475054889004
87.5	-5.0	227.49581666666666	0.48273841818203184
87.5	-5.5	208.432188	0.3815142111673776
87.5	-6.0	191.09091433333333	0.4015244886610969
87.5	-6.5	173.94485566666665	0.3053797169119477
87.5	-7.0	158.44820666666666	0.8863507322850387
87.5	-7.5	146.18350966666665	1.8816259801671218
87.5	-8.0	132.76110833333334	1.9461832075279795
87.5	-8.5	117.24454300000001	1.6532657322657884
87.5	-9.0	106.59555366666666	1.1522687593554535
87.5	-9.5	98.84906526666666	0.645105382176893
87.5	-10.0	88.77811323333334	0.5583766620853216
88.0	0.0	405.00485166666664	2.0421781645252954
88.0	-0.5	392.77996199999995	1.2959988991337905
88.0	-1.0	379.8831866666667	2.262606444602236
88.0	-1.5	359.7379026666667	0.9195291743747047
88.0	-2.0	343.1212086666667	2.116817800329434
88.0	-2.5	325.17735966666663	2.3062445421738222
88.0	-3.0	309.67125733333336	5.008501118942301
88.0	-3.5	295.366778	2.537791084529218
88.0	-4.0	263.9790346666667	2.383484389180029
88.0	-4.5	240.24371733333334	1.6343268108815379
88.0	-5.0	223.63733366666665	2.4569210637842174
88.0	-5.5	203.89732566666666	1.4401326416715552
88.0	-6.0	185.87944233333334	0.9341629872107722
88.0	-6.5	172.062201	2.428177895445953
88.0	-7.0	168.85023766666666	1.4495394001249322
88.0	-7.5	153.92264766666665	1.1388041348396547
88.0	-8.0	139.30793266666666	0.8675835107543751
88.0	-8.5	128.964556	0.8419022002964496
88.0	-9.0	115.73569366666666	1.558621667743615
88.0	-9.5	98.13499286666668	1.6575332824277715
88.0	-10.0	86.1428839	0.5569360204465054
88.5	0.0	400.8443756666666	2.105533753519019
88.5	-0.5	386.608071	1.2759900968629545
88.5	-1.0	371.431734	2.5727098205155814
88.5	-1.5	352.3204953333333	1.152769655212273
88.5	-2.0	334.624096	1.016002240212756
88.5	-2.5	315.98449933333336	0.30013365133923814
88.5	-3.0	295.92423766666667	0.17075048027620662
88.5	-3.5	272.90702200000004	0.4513322008410202
88.5	-4.0	255.029667	0.9462547536354387
88.5	-4.5	234.95521133333335	0.9055283455925348
88.5	-5.0	218.54326100000003	0.8496172449279727
88.5	-5.5	198.79298133333333	1.143964750761533
88.5	-6.0	182.6185793333333	1.2568885674711014
88.5	-6.5	166.71019033333334	0.94575191537733
88.5	-7.0	150.93869433333333	0.7327728585547885
88.5	-7.5	138.03170266666666	0.912455155935285
88.5	-8.0	123.55254566666666	0.7880980737919334
88.5	-8.5	111.544863	0.5834266691118946
88.5	-9.0	101.88435033333333	0.4699927420715013
88.5	-9.5	91.4196461	0.24373004272101959
88.5	-10.0	82.50950223333332	0.4357023492228897
89.0	0.0	389.51646866666664	1.52870077833593
89.0	-0.5	379.1929763333333	2.5154856865238906
89.0	-1.0	366.0234206666667	3.1819687093118207
89.0	-1.5	348.45691766666664	1.4817244618645824
89.0	-2.0	326.2471366666667	0.7951373114053245
89.0	-2.5	306.30020433333334	1.605920184582003
89.0	-3.0	285.7816946666667	0.9673753412050345
89.0	-3.5	263.8807526666667	0.9144644214837203
89.0	-4.0	245.85738600000002	0.4052310415108895
89.0	-4.5	226.517448	0.2808954146344609
89.0	-5.0	208.63762800000003	0.3124841771183517
89.0	-5.5	189.57509133333332	0.36762276633104374
89.0	-6.0	173.0722626666667	0.3799426145348211
89.0	-6.5	157.48256466666666	0.20742975474014197
89.0	-7.0	143.55080333333333	0.38528776949472693
89.0	-7.5	130.06746	0.22396596705749744
89.0	-8.0	118.11577	0.23211621177045458
89.0	-8.5	106.05145499999999	0.09683608818513889
89.0	-9.0	95.76476286666666	0.15715294440273392
89.0	-9.5	86.40063943333332	0.25526193367143196
89.0	-10.0	77.73054896666666	0.22204011871491186
89.5	0.0	374.515855	0.907917056403464
89.5	-0.5	364.1418986666667	0.3352144831768975
89.5	-1.0	350.896934	1.2133994366973013
89.5	-1.5	334.140535	1.4217356203276124
89.5	-2.0	317.39475699999997	0.7159502817591442
89.5	-2.5	295.55414633333334	0.8125137990130114
89.5	-3.0	275.9851606666667	1.2625559785026894
89.5	-3.5	256.93033733333334	1.1434667825839493
89.5	-4.0	238.69047633333332	0.638896450743953
89.5	-4.5	221.09469366666667	0.8816387751378412
89.5	-5.0	201.32575833333334	0.4641300844201851
89.5	-5.5	182.95245566666665	0.5463271254793742
89.5	-6.0	168.54549733333332	0.3658589618868028
89.5	-6.5	153.328823	0.9191027898650221
89.5	-7.0	140.13398366666667	0.6010743692754557
89.5	-7.5	127.46552433333332	0.5204968787045913
89.5	-8.0	115.55877766666666	0.7000699347692979
89.5	-8.5	103.94779333333334	0.40052602822898925
89.5	-9.0	94.51539393333331	0.5495338171728182
89.5	-9.5	85.14028646666667	0.48826387861160575
89.5	-10.0	76.05050316666666	0.3165695664778471
90.0	0.0	369.30693399999996	2.0675461564321433
90.0	-0.5	356.69391666666667	1.3902676535073717
90.0	-1.0	342.6848216666667	1.739479168946042
90.0	-1.5	327.712972	2.0822757550052433
90.0	-2.0	311.6918773333333	1.5245090804210466
90.0	-2.5	290.7455013333333	1.5447870573852218
90.0	-3.0	272.58006766666665	2.0783567336771647
90.0	-3.5	254.47013233333328	1.20696153797648
90.0	-4.0	235.94460866666665	1.6628624632015963
90.0	-4.5	217.68152666666668	1.7101784407742033
90.0	-5.0	199.53884233333332	0.7085114057947279
90.0	-5.5	181.48200166666672	1.1624825677534092
90.0	-6.0	165.50253633333332	0.8797128364869349
90.0	-6.5	152.53072	0.6584166352697979
90.0	-7.0	138.24398633333334	1.1518564867840748
90.0	-7.5	125.57689100000002	0.7519352142653867
90.0	-8.0	114.31369300000001	0.5265663232214912
90.0	-8.5	102.42768933333335	0.7693327811505817
90.0	-9.0	92.14740783333332	0.7453868927713351
90.0	-9.5	83.51438060000001	0.4177770301931082
90.0	-10.0	74.59120846666666	0.6593009270646567
