# Data taken on 2022-08-14_162045
# Amplifier AM Modulation Voltage: 3.25 V
# RF Freq/MHz	RF Input/dBm	Power/uW	Dev/uW
67.5	-9.0	59.29907996666666	0.2151776323924003
67.5	-9.5	52.9983524	0.25127129996792974
67.5	-10.0	47.79356573333333	0.21532578739930078
68.0	0.0	259.809981	1.6493434475488546
68.0	-0.5	249.2005226666667	0.5254753176755512
68.0	-1.0	239.8722233333333	1.1822169257186064
68.0	-1.5	231.1486973333333	0.829242236257227
68.0	-2.0	218.82924166666666	0.7717839360407523
68.0	-2.5	207.28294033333333	0.8655808743881495
68.0	-3.0	195.278821	0.6732592118139439
68.0	-3.5	182.47786366666668	0.6487050843127596
68.0	-4.0	170.26823933333333	0.6849402577740296
68.0	-4.5	157.489694	0.5799113883723956
68.0	-5.0	145.13865366666667	0.35498544907252344
68.0	-5.5	132.58402333333333	0.5372600538431617
68.0	-6.0	121.70542600000002	0.4711993009233637
68.0	-6.5	110.59328400000001	0.30461855931202425
68.0	-7.0	101.26444233333335	0.4709119245406253
68.0	-7.5	91.80204239999999	0.30446608477065745
68.0	-8.0	82.9303113	0.16110921195153044
68.0	-8.5	74.9874973	0.2142740729129636
68.0	-9.0	68.007112	0.19636846210462003
68.0	-9.5	60.94003763333333	0.09513754663853226
68.0	-10.0	55.04938063333333	0.15494735299965257
68.5	0.0	289.8469073333334	0.9642149193754613
68.5	-0.5	279.5878593333333	0.6782204023861946
68.5	-1.0	270.2662036666667	1.2989312299681435
68.5	-1.5	259.093322	0.8570379371120813
68.5	-2.0	246.40968266666664	0.5287810743898533
68.5	-2.5	234.76404366666668	0.8341173481150923
68.5	-3.0	219.95354933333334	0.9300646351551158
68.5	-3.5	206.35741566666667	0.9615893615370469
68.5	-4.0	193.21054	1.3820902634777488
68.5	-4.5	177.0328693333333	0.33816048299521373
68.5	-5.0	163.25659066666665	0.582604679961368
68.5	-5.5	149.50722666666667	0.5096548511383877
68.5	-6.0	136.39477833333333	0.3042877824207811
68.5	-6.5	125.06651433333336	0.3872850472127163
68.5	-7.0	114.147111	0.5420318865272902
68.5	-7.5	103.32222066666667	0.277949315474762
68.5	-8.0	93.87701450000002	0.2737944293560708
68.5	-8.5	84.25388650000001	0.22284189036418436
68.5	-9.0	76.1256223	0.2644518009002332
68.5	-9.5	68.33485016666667	0.15022242679874834
68.5	-10.0	61.39310656666667	0.11282633998116577
69.0	0.0	320.9612203333333	1.8487299928473087
69.0	-0.5	310.89506500000005	3.4012679168375386
69.0	-1.0	296.872351	1.0823904513309093
69.0	-1.5	286.6379426666667	1.0180944389951703
69.0	-2.0	272.8273466666667	0.5016834524766478
69.0	-2.5	257.354366	0.5335694025872677
69.0	-3.0	242.297715	0.34169363047667894
69.0	-3.5	228.573094	0.6406650205039559
69.0	-4.0	213.21985733333332	0.3150236387631177
69.0	-4.5	196.39380500000001	0.7329083359977558
69.0	-5.0	180.97335166666667	0.2919751290730462
69.0	-5.5	166.37266200000002	0.31066007750594604
69.0	-6.0	152.81550366666664	0.1295263859343813
69.0	-6.5	139.31632533333334	0.20737380457736096
69.0	-7.0	126.79824899999998	0.18839965764034688
69.0	-7.5	114.77409733333334	0.18002563111833744
69.0	-8.0	103.84148466666667	0.10399711100901943
69.0	-8.5	93.36430863333332	0.12523699635277735
69.0	-9.0	84.68187856666667	0.06272558816473722
69.0	-9.5	76.28827636666666	0.0724107798015279
69.0	-10.0	68.86629163333333	0.09199120794945115
69.5	0.0	350.3394643333333	1.1149811364897115
69.5	-0.5	339.43156566666664	1.071157726490932
69.5	-1.0	325.71811933333333	0.4263069251445739
69.5	-1.5	312.24994300000003	0.4508668218934883
69.5	-2.0	297.65232833333334	0.39423307217586573
69.5	-2.5	282.27848866666665	0.495090879743195
69.5	-3.0	265.6504243333334	0.2612707745001129
69.5	-3.5	249.42879233333338	0.4108784457815841
69.5	-4.0	232.09301133333332	0.4375498415855665
69.5	-4.5	214.98443400000002	0.27895098310874206
69.5	-5.0	197.57580633333333	0.2713287050053662
69.5	-5.5	181.91906566666668	0.5156539350066969
69.5	-6.0	166.77647166666668	0.31451192960504526
69.5	-6.5	152.25256866666666	0.24631820331613574
69.5	-7.0	137.56968933333334	0.19658801460471076
69.5	-7.5	125.25111233333335	0.16004377020434796
69.5	-8.0	113.29449133333333	0.19658383264709756
69.5	-8.5	102.33724866666667	0.13979454030190996
69.5	-9.0	92.52171600000001	0.17306448363928797
69.5	-9.5	83.3028722	0.15526804943009598
69.5	-10.0	74.9217843	0.1274312856804663
90.5	0.0	350.2205936666667	1.3530717778053085
90.5	-0.5	339.242329	0.9145962840286398
90.5	-1.0	324.776704	1.31163924297702
90.5	-1.5	311.07031600000005	1.2674335899015263
90.5	-2.0	294.17065600000006	1.0645288248785612
90.5	-2.5	275.2173046666667	0.5704259296159496
90.5	-3.0	257.72695	0.8538669331341998
90.5	-3.5	239.51904199999998	1.1757127728471763
90.5	-4.0	222.020171	1.2091035777628822
90.5	-4.5	203.95586366666666	1.2586765085119735
90.5	-5.0	187.8488036666667	0.29070855013206814
90.5	-5.5	171.72310933333333	0.3727668387158687
90.5	-6.0	157.05251166666667	0.09476281899505333
90.5	-6.5	142.64776966666668	0.7227742247386496
90.5	-7.0	128.15484733333335	0.17521797860442925
90.5	-7.5	116.631665	0.3116065876095476
90.5	-8.0	104.99795733333332	0.2637810699163652
90.5	-8.5	94.87065743333332	0.21609698239003397
90.5	-9.0	85.61495783333334	0.14649027650998617
90.5	-9.5	77.38449086666665	0.17446671257458296
90.5	-10.0	69.4697651	0.14261116884261416
91.0	0.0	337.317291	1.025236066955152
91.0	-0.5	326.0434956666667	0.3877419597032991
91.0	-1.0	314.5024366666667	1.0399237215563242
91.0	-1.5	300.729483	0.42883377398591094
91.0	-2.0	283.72334366666666	0.5923924680704147
91.0	-2.5	264.4409776666667	0.9989013530714062
91.0	-3.0	248.38355133333337	0.347154504553169
91.0	-3.5	229.82946666666672	0.7967170887809283
91.0	-4.0	213.39109033333332	1.0162234345063523
91.0	-4.5	195.82724833333333	1.135129196757159
91.0	-5.0	180.045544	0.7929805105196488
91.0	-5.5	165.14552366666666	0.4203066080532423
91.0	-6.0	150.35445566666667	0.4110765906347463
91.0	-6.5	136.62445400000001	0.2339734811554499
91.0	-7.0	123.71558800000001	0.29726095873715613
91.0	-7.5	111.89115266666666	0.3681379542502451
91.0	-8.0	101.20337999999998	0.1248450516974278
91.0	-8.5	91.1109689	0.43588766045407085
91.0	-9.0	82.33129733333332	0.2961833885948964
91.0	-9.5	74.21938296666667	0.2119179893886603
91.0	-10.0	66.75342353333333	0.1518497290948586
91.5	0.0	324.1482786666666	0.7737520410386994
91.5	-0.5	314.19652199999996	0.9604427736809741
91.5	-1.0	303.04121066666664	0.40881000838150805
91.5	-1.5	288.66708566666665	0.2789052628783136
91.5	-2.0	272.61992699999996	1.0757974975203284
91.5	-2.5	254.57980666666666	0.29578837134380587
91.5	-3.0	238.15048166666668	0.17243404245456267
91.5	-3.5	220.9961773333333	0.3167367759189877
91.5	-4.0	202.83130633333334	0.34080318145994865
91.5	-4.5	187.02066633333337	0.41063542995365354
91.5	-5.0	172.30691866666663	0.939463970952704
91.5	-5.5	157.50299533333333	0.4595207140542079
91.5	-6.0	144.67375833333335	0.1595022589094646
91.5	-6.5	131.67201566666668	0.3187130748618438
91.5	-7.0	119.04425166666667	0.09114416600760693
91.5	-7.5	107.72207066666667	0.1977651073189829
91.5	-8.0	97.21458956666667	0.09742439465800629
91.5	-8.5	87.99852399999999	0.2014345780247279
91.5	-9.0	79.56295516666667	0.08586551589533538
91.5	-9.5	72.11694413333333	0.09795395305405245
91.5	-10.0	64.73795993333333	0.08555790153260104
92.0	0.0	312.51175466666666	1.3816593448259602
92.0	-0.5	302.96413533333333	0.3592382083681451
92.0	-1.0	291.3747696666666	0.40252077206841624
92.0	-1.5	277.5506163333333	0.4061512958654986
92.0	-2.0	263.1414216666667	0.4931529964056691
92.0	-2.5	246.800656	0.9386458620431193
92.0	-3.0	228.44487333333333	0.2757661774442666
92.0	-3.5	212.53848333333335	0.33474488353902476
92.0	-4.0	195.217382	0.38562937052218077
92.0	-4.5	179.31426266666665	0.2427021762151201
92.0	-5.0	165.32192433333336	0.302129297831061
92.0	-5.5	151.52355466666666	0.263659115168727
92.0	-6.0	137.66213633333334	0.2740313943326363
92.0	-6.5	124.88110566666666	0.21327061330905941
92.0	-7.0	113.01926266666666	0.14846328504455955
92.0	-7.5	102.55655333333334	0.1083297427097266
92.0	-8.0	92.6725914	0.09982352157369295
92.0	-8.5	84.24105453333334	0.42997821907562844
92.0	-9.0	75.50282636666667	0.5318576443762612
92.0	-9.5	68.26035583333334	0.44949160057332804
92.0	-10.0	61.364701966666665	0.3605367055554804
92.5	0.0	297.6878246666667	2.0412371975327956
92.5	-0.5	290.71124799999996	0.7304104707829251
92.5	-1.0	278.7619856666667	0.4935254699214845
92.5	-1.5	264.66774599999997	0.2766214841331024
92.5	-2.0	250.55455199999997	0.5097611525306068
92.5	-2.5	235.74366166666667	0.5378175457630168
92.5	-3.0	220.34030466666667	0.17026531799387598
92.5	-3.5	202.9598993333333	0.7308824145279611
92.5	-4.0	186.62992399999996	0.3036662919895238
92.5	-4.5	172.01770799999997	0.18114593951470953
92.5	-5.0	157.431894	0.28298525656059637
92.5	-5.5	143.78848266666665	0.1624101424364327
92.5	-6.0	130.42117333333334	0.2305451740741681
92.5	-6.5	119.13749666666666	0.25342920508277794
92.5	-7.0	108.22673533333334	0.20794908179220734
92.5	-7.5	98.5487623	0.16451434691856942
92.5	-8.0	88.94998653333333	0.14104764525500738
92.5	-8.5	80.19883816666666	0.06762350952126256
92.5	-9.0	72.1355739	0.11794372921916313
92.5	-9.5	65.12929646666666	0.12785447005944828
92.5	-10.0	58.38371863333334	0.07640597495919776
93.0	0.0	284.6254713333333	1.0353183416281013
93.0	-0.5	272.56225266666667	1.227741080260635
93.0	-1.0	261.57447099999996	0.3120707812217187
93.0	-1.5	249.27536033333334	0.3958432347447938
93.0	-2.0	235.64746766666664	0.45755726011930853
93.0	-2.5	221.046702	0.519076731510861
93.0	-3.0	206.98426800000004	0.5395379531067918
93.0	-3.5	191.50118466666666	0.29030214816903394
93.0	-4.0	176.25986333333333	0.2927127135188279
93.0	-4.5	163.24228	0.9057281105644589
93.0	-5.0	148.92147400000002	0.7008639244941455
93.0	-5.5	138.149123	0.5759322754204678
93.0	-6.0	125.09132066666669	0.3062235792786414
93.0	-6.5	113.132596	0.17488913664757233
93.0	-7.0	102.62301766666666	0.11915137999433995
93.0	-7.5	93.47660823333334	0.2654965535536739
93.0	-8.0	84.28322273333333	0.12702652671730527
93.0	-8.5	76.5391224	0.2681384949080851
93.0	-9.0	68.19792423333334	0.10879327737845625
93.0	-9.5	61.50620386666667	0.11059546973112779
93.0	-10.0	55.32834363333334	0.14083115225734755
93.5	0.0	269.5139656666667	0.9185823337193132
93.5	-0.5	260.383363	0.6043725610617456
93.5	-1.0	252.31435266666665	1.375364093961868
93.5	-1.5	238.54408600000002	0.8607163535513112
93.5	-2.0	225.77209600000003	1.6032889471699534
93.5	-2.5	212.83512466666664	1.6826854585626554
93.5	-3.0	196.98160199999998	1.3389675254697795
93.5	-3.5	183.0796116666667	0.7446098715863818
93.5	-4.0	168.6975893333333	0.4402393349299395
93.5	-4.5	155.371891	0.15876553294822288
93.5	-5.0	142.27339566666663	0.33808005922841733
93.5	-5.5	129.55160366666667	0.10009404537678307
93.5	-6.0	116.96595466666665	0.15077231823146064
93.5	-6.5	106.84607633333334	0.11981541848424793
93.5	-7.0	97.09972313333334	0.1843298951468505
93.5	-7.5	88.02254313333333	0.1295700947988475
93.5	-8.0	79.50515973333333	0.07851517572161086
93.5	-8.5	71.81670280000002	0.11683615604266898
93.5	-9.0	64.64638049999999	0.09313999328832853
93.5	-9.5	58.45388743333334	0.06232249972585259
93.5	-10.0	52.40662479999999	0.037677792463996926
94.0	0.0	256.197539	1.5876962049289112
94.0	-0.5	246.28553233333335	0.7450999447196477
94.0	-1.0	237.615586	0.2235433230285954
94.0	-1.5	226.11082133333332	0.40543715100068983
94.0	-2.0	213.78617033333336	0.23506354882574987
94.0	-2.5	199.82922766666664	0.35532673485289945
94.0	-3.0	184.5261583333333	1.0263183881868976
94.0	-3.5	171.48780233333335	0.7061763811267129
94.0	-4.0	157.88202900000002	0.7410775403597551
94.0	-4.5	144.98780499999998	0.35335322786365786
94.0	-5.0	133.799448	0.5051698803003476
94.0	-5.5	121.863603	0.22549636373490956
94.0	-6.0	110.93567666666665	0.14798961941824001
94.0	-6.5	100.48172933333332	0.2070123572951359
94.0	-7.0	91.03838216666668	0.22338368470408065
94.0	-7.5	82.78068463333334	0.19308488803424928
94.0	-8.0	74.42664216666667	0.1311710512726505
94.0	-8.5	67.38895593333334	0.2202132227140983
94.0	-9.0	60.5695784	0.24586966316886932
94.0	-9.5	54.224877333333325	0.106246323730387
94.0	-10.0	48.776422866666664	0.13478256706185066
94.5	0.0	245.861246	1.356852719157096
94.5	-0.5	236.31644266666666	0.579787200082543
94.5	-1.0	226.32207233333332	2.9491001558274093
94.5	-1.5	212.12119099999998	0.9318057067788678
94.5	-2.0	200.05293066666664	1.0400835427308515
94.5	-2.5	186.515184	0.5532528199753404
94.5	-3.0	173.87558933333335	0.8410225482626641
94.5	-3.5	161.09453366666668	0.8457968799894496
94.5	-4.0	148.573815	0.38389621788750716
94.5	-4.5	136.39541866666667	0.2164222833218023
94.5	-5.0	124.28915800000001	0.593694846170432
94.5	-5.5	112.77755066666667	0.4246096286781803
94.5	-6.0	102.63540633333335	0.4119677413259712
94.5	-6.5	93.55105293333332	0.10875898944330528
94.5	-7.0	85.13979453333333	0.09886613955301292
94.5	-7.5	77.57024826666667	0.23730770765048742
94.5	-8.0	70.13142263333333	0.37079802632214615
94.5	-8.5	63.25601776666667	0.16523584117157758
94.5	-9.0	56.898858433333345	0.26426367503350184
94.5	-9.5	51.236927400000006	0.271503173270418
94.5	-10.0	45.9242202	0.08483224091480007
95.0	0.0	235.26270333333332	1.980179924987175
95.0	-0.5	223.86161466666664	1.0198499521260767
95.0	-1.0	214.47309966666666	2.1397198325325704
95.0	-1.5	199.40421866666665	0.7255093039960896
95.0	-2.0	187.6753426666667	0.7899786203306739
95.0	-2.5	175.3790543333333	0.6550422409136859
95.0	-3.0	164.04452999999998	0.8842959812378034
95.0	-3.5	152.420941	0.6643671541542389
95.0	-4.0	140.74725466666666	0.5454968192497138
95.0	-4.5	129.86785633333335	0.5772323174943451
95.0	-5.0	117.75885166666666	0.38929758154556027
95.0	-5.5	108.05198033333333	0.32185501178826187
95.0	-6.0	98.77976526666666	0.523033113598234
95.0	-6.5	89.77563989999999	0.36260543316115695
95.0	-7.0	81.49446856666667	0.40127147038126937
95.0	-7.5	73.8013969	0.3893166683396135
95.0	-8.0	66.1691658	0.22328105227200432
95.0	-8.5	59.8080151	0.28355293359204853
95.0	-9.0	53.9953985	0.20012814759819092
95.0	-9.5	48.59300603333333	0.09435816771005527
95.0	-10.0	43.82757513333333	0.06257717417969245
