# Data taken on 2022-08-16_093032
# Amplifier AM Modulation Voltage: 3.25 V
# RF Freq/MHz	RF Input/dBm	Power/uW	Dev/uW
60.0	0.0	11.487710833333333	0.10353596154302566
60.0	-0.5	11.295813933333333	0.08729787217259204
60.0	-1.0	10.470196666666666	0.05003563305840705
60.0	-1.5	9.913884509999999	0.03235364959670812
60.0	-2.0	9.245697723333333	0.02109750891732927
60.0	-2.5	8.468890720000001	0.022752652844923376
60.0	-3.0	7.788506029999999	0.01411772340496515
60.0	-3.5	7.215206923333334	0.027970280336471247
60.0	-4.0	6.747061493333334	0.030094035263430918
60.0	-4.5	6.209173913333332	0.021110380402837095
60.0	-5.0	5.706867226666667	0.013876296229252072
60.0	-5.5	5.368827646666667	0.5159411740103017
60.0	-6.0	5.94339104	0.6976249004838619
60.0	-6.5	5.1503246733333325	1.562114674879609
60.0	-7.0	2.180037433333333	0.017290151921799
60.0	-7.5	1.9736098333333332	0.030886560210533147
60.0	-8.0	1.81110808	0.03374285415185858
60.0	-8.5	1.6296624800000004	0.004739426665353806
60.0	-9.0	1.4953360400000002	0.0058796253099212565
60.0	-9.5	1.3964299133333333	0.007449656425577996
60.0	-10.0	1.2959480766666667	0.007454490982004659
60.5	0.0	10.354878033333334	0.06326356250480118
60.5	-0.5	10.056843696666666	0.030953731825117976
60.5	-1.0	9.59849045	0.04010725844321488
60.5	-1.5	8.905417126666666	0.03095498409320573
60.5	-2.0	8.16784254	0.01798153444365633
60.5	-2.5	8.66740289	1.7230596402855827
60.5	-3.0	10.869535500000001	0.09009001803612876
60.5	-3.5	10.130431266666667	0.02220838555731194
60.5	-4.0	9.444114536666667	0.20372439610329438
60.5	-4.5	6.6347605566666665	2.3074624924670513
60.5	-5.0	3.879918743333333	0.5463208598019917
60.5	-5.5	7.825885386666666	0.12485230852404701
60.5	-6.0	7.52816949	0.023454114053613313
60.5	-6.5	7.189913093333334	0.01939483322686627
60.5	-7.0	6.800554689999999	0.09216909638577657
60.5	-7.5	6.627659726666666	0.021721420697672796
60.5	-8.0	6.3375665366666665	0.15159741262668477
60.5	-8.5	6.076555759999999	0.27385761253801655
60.5	-9.0	6.0118634633333325	0.022830408280156894
60.5	-9.5	5.901161386666667	0.011151819573974856
60.5	-10.0	5.787813686666666	0.01066341954886685
61.0	0.0	15.164123599999998	0.2547390604318596
61.0	-0.5	14.984691833333333	0.0854128318812356
61.0	-1.0	14.471733266666668	0.05489256367361811
61.0	-1.5	13.9323231	0.09676088625949711
61.0	-2.0	13.200534566666667	0.03291356987341581
61.0	-2.5	12.37790773333333	0.03293066980079343
61.0	-3.0	11.653143733333334	0.0726776556267162
61.0	-3.5	11.002618166666666	0.033369522821064694
61.0	-4.0	10.410757966666667	0.04165027766852888
61.0	-4.5	9.742338503333333	0.02978446098544205
61.0	-5.0	9.087485503333333	0.029554805638790052
61.0	-5.5	8.520372823333334	0.02175224172651606
61.0	-6.0	8.037847033333334	0.10115742107922134
61.0	-6.5	7.5910051900000015	0.1723933898762669
61.0	-7.0	7.262381266666666	0.027544232367755092
