unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657719031.195908;238.13678124008797;390.3531107147648;172.2271266836549;148.405894741772;48082.64299329013
1657719031.489503;237.28952276927916;389.66905305523676;174.32265177244076;148.75079459167745;47819.01707194805
1657719031.70508;238.21354539231163;390.74776960503846;172.5905436248358;148.64374911099725;47912.63360792181
1657719032.042821;239.0559551414389;391.3390626894386;173.84860086581193;149.88566395237623;47868.58584632167
1657719032.1007087;238.4749125764331;390.65522642940977;172.74649813430287;148.62425033982788;47852.44829385528
1657719032.2675962;239.05275736295397;390.6748284521267;172.6002226830735;149.41445406435744;47883.956474454724
1657719032.5986445;239.2233998819849;391.019521165177;171.38428498311612;148.82329537961277;47817.44920711385
1657719032.6548734;237.93308220294796;390.7843160164214;171.60307252045223;149.04842897566016;47930.22883961181
1657719032.95882;237.64858028559524;391.24262162240893;171.30859532939343;149.11575700361857;48012.04776160015
1657719033.014371;238.6231626140221;392.0644664141113;171.44066464454937;149.03517082257216;47936.995763945124
1657719033.3121696;238.37176894927578;392.0568887996486;171.54919970480748;149.02553555519438;47781.63452118038
1657719033.3864908;237.80197772283555;392.0963472125876;170.83371341411888;149.0309223176235;47668.17077938476
1657719033.6743643;238.06263602920535;392.101985727144;171.79936860373616;149.1601607876229;47885.585846321665
1657719033.7337513;238.4910452951402;392.4522755467416;172.20740395817793;149.3719940485904;47855.1408752627
1657719034.0341258;238.2260727928772;392.42036678959175;172.09640668188078;148.51021495663096;47777.41415367833
1657719034.106496;238.1781034571671;391.1211128040734;173.56026765337745;148.72125151821783;47917.912035650894
1657719034.3821614;239.59858904626597;391.012402336776;172.28562487035865;149.36152966641015;47916.5559421996
1657719034.436976;238.38896402737535;391.6759717967859;173.14251905830187;149.68819100372028;47663.67381067076
1657719034.6017785;238.8402786502789;392.73855688447105;171.5727952526273;148.62741081955056;47969.1862273251
1657719034.9372435;239.47409195829246;392.3024216837892;172.78823235401066;148.77849619171496;47976.95979725104
1657719034.992259;239.62845801169092;392.1265215420957;171.3071441794839;148.47652072381686;47934.68743209397
1657719035.1628888;239.16603930959442;392.4309509779698;173.0423626565964;149.4635431369139;47864.722485529484
1657719035.495972;239.11836924905748;392.5493777725132;171.58243816046655;148.00550389203164;48005.21945424347
1657719035.5610864;239.2386768826189;392.18223669979244;172.6051986559865;148.44222966441458;47950.678046725654
1657719035.8580465;239.24172078536617;391.6824427366496;172.8237144057565;148.04492758419724;47842.72235780094
1657719035.9156115;239.52451708756988;391.66025700019736;171.23360992296682;146.57726952292398;47934.087964349106
1657719036.0807512;238.5292576751076;391.295710404154;172.15861109658186;147.90143531879093;47824.67804672564
1657719036.4117901;238.90779969283554;392.0796208486281;171.88730628263184;148.46093596182303;47871.37062813307
1657719036.4712796;239.52375935898945;392.20043065233494;172.2327719637743;147.72123389655874;47887.351857396425
1657719036.764422;239.88078900445336;391.31577955767364;172.992263127211;149.27043776388732;47946.91627170577
