unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657718504.621188;297.4409914936767;422.9974582453277;277.72051557812244;250.065680302864;47901.73187089781
1657718504.9208586;298.5424273273719;421.56857302796493;276.0429343969047;250.0891865278932;47949.18016475309
1657718504.9726846;298.68940239150373;424.6582774914421;275.31687333507864;248.84068951286298;47884.81892198834
1657718505.2568989;298.6332439662543;426.3963164380419;274.0596495020899;249.89048467382437;48033.29803322426
1657718505.3211086;297.8832609655236;428.81268927889727;273.8849337882813;249.51394718657372;48074.69166814885
1657718505.5975533;298.9080809839642;433.21017110807713;276.601799878577;248.00292717311189;47975.00423605488
1657718505.663575;298.3602632870635;433.17296280560237;275.6706215950978;247.61094473358457;47849.858211478735
1657718505.9429557;298.3572701409237;433.06101120748974;275.42860847870685;247.60299734150058;47882.596144948555
1657718505.9962456;299.0376245378592;432.4944779527649;275.3499314668309;249.09198928062088;47880.58148253825
1657718506.2928226;298.31841484912394;430.97798029041786;276.00008994107577;250.79799184580543;47895.40991762346
1657718506.3522842;298.54655509606783;429.1664112095554;274.70074136357437;250.7216249938673;47815.63452118038
1657718506.5144777;298.7138591233155;427.5697219586797;273.29521046967636;250.1876033660835;47845.859124737304
1657718506.6456838;299.32633968457;425.12047361897794;275.40641301945;248.0282389273947;47913.67804672565
1657718506.9881105;299.1353004800518;424.99015447199093;273.7615583917217;250.6923545644605;47980.62937186693
1657718507.045475;298.57024106098527;425.05831285201174;276.7685338405796;252.08961269374367;47992.58161026679
1657718507.2781205;300.9020010844542;425.1096883279987;275.7640839215705;247.59761507582385;47894.224603556926
1657718507.411824;295.3907622270794;426.30571788131545;279.9620714191298;244.99560259866317;47875.496968714
1657718507.6971421;293.45226051754986;426.90996922287115;276.02483586454895;243.28334763939804;47909.09220040398
1657718507.7592368;293.7422382517221;427.1869969553772;274.1733198014875;243.50596256545117;47874.86336079218
1657718508.0569472;293.5085888152862;427.6802240422343;273.78790679625206;242.9478797942839;47985.30741859259
1657718508.1059172;294.00078507526405;428.21178289798627;274.8316037601473;243.4867165256452;48044.45344316873
1657718508.399574;295.8285658320091;428.85837512974405;274.83994928310176;243.60664591950066;47826.99152789025
1657718508.4533968;296.0699994025555;428.97995743778836;274.25866670778584;242.8330952093416;47854.8727461605
1657718508.746124;296.2091648974381;428.70599050558366;275.1375263488606;243.62674179406176;47834.36124276474
1657718508.806293;296.2374211079836;429.01610319235726;276.37050710607906;243.31909574004166;47986.52433928894
1657718509.097245;296.879968891914;428.37374370185364;274.45913219052744;243.29004063309353;47965.912035650894
1657718509.151039;296.1045164671337;427.89483891885516;274.52575466874555;241.81648710275525;47985.42353904666
1657718509.4405634;295.6524139799305;426.74503857928823;275.26289978425496;240.43917926434295;47907.48849660424
1657718509.5063775;296.2105000038593;424.91677222056137;276.7708173598009;243.34339315073737;48073.77024712963
1657718509.79367;295.41068270984164;423.80309406232317;275.93459830380425;244.50563169351204;47877.66006151903
1657718509.8467996;293.4392292336983;425.53930563650744;278.76681282292793;248.50582490465763;47860.26389304731
1657718510.1342418;295.34024181138426;428.14483260964306;276.14169492899515;248.1611971414765;48004.22460355692
1657718510.1874557;296.22257871733103;429.469169856098;273.98655866676364;246.46725196879132;47887.03414017695
1657718510.4841766;297.1406935939335;429.4397544015254;275.7896820954686;246.19190679914607;47969.55079288615
1657718510.533421;297.21532720511095;429.0041845549713;274.55830348437456;245.4632085068934;47822.80621382371
1657718510.8205945;296.4567677906694;428.0758409508325;274.2838651766154;242.98455462053332;47879.77963249796
1657718510.8784254;295.9531220718573;427.61347046615396;274.7690006261968;242.7191183152712;47737.99667720369
1657718511.0320818;296.2195908000236;427.0075900802741;275.8977119373955;242.9271426434481;47792.2202397735
1657718511.3351653;296.1506973517843;426.5712297401419;275.93651487090017;246.71953853447155;47736.951325141286
1657718511.3920527;295.8243408263677;427.7517999606341;274.91287624215875;244.6904300385605;47900.771160388205
1657718511.688866;296.92340478267914;427.325825192899;275.6201930481964;243.50550154669003;47919.149347372455
1657718511.7417228;297.93352772217037;428.16719709802123;275.6575239960265;243.08701049668917;47851.23307566668
1657718511.9109528;298.3831845583221;427.6916125688882;274.6968660108788;247.94615655953606;47931.912035650894
1657718512.226916;298.4454822198803;428.60487250787963;274.8135078187183;247.67288251497362;48098.68228278052
1657718512.2833903;297.934264040854;429.5726480321124;275.0038913142011;246.97995165152125;48053.048674858714
1657718512.5746403;297.91424224097176;430.09188829121996;276.5147294957243;245.88937382183073;47912.18531406654
1657718512.634557;297.963047585628;430.14795941548255;276.41939809038234;244.677927708906;47935.18531406653
1657718512.9315648;297.7864705957888;429.963975742046;274.9872280747025;243.51972311179088;48055.50120476887
1657718512.9915066;297.2577770975251;429.45653272204106;274.63673379036453;243.87411372891094;47999.59946774487
1657718513.2869437;298.9035980347539;429.62560574782987;274.72271765787775;242.71890383446237;47929.68319603909
1657718513.3441043;298.8259877935374;429.17297054226765;273.3056919208407;242.2002244130715;47908.86759684706
1657718513.6321268;299.7224956984625;429.06536529340474;272.9767920675237;241.9910290704882;48035.184400807964
1657718513.6991253;301.0044672142877;428.647993397644;272.2488055497994;242.1033658611203;47891.54140751783
1657718513.973203;301.4999707166935;427.3981001499832;272.3526803566207;243.4628820147533;47886.9120356509
1657718514.0358298;302.1099210679684;427.01085116431705;273.6751382607408;246.14714175103623;47838.65159312843
1657718514.3180635;301.556846435245;427.3858347420973;274.50432461939226;247.92763449067064;47879.50211802744
1657718514.3749876;301.7959982801132;427.35271348093744;273.6621165887438;249.25181478697897;47847.638757235254
1657718514.6659346;301.8895398305781;427.1251858739678;274.47726773895545;251.02076072661706;47930.321040015784
1657718514.723667;300.8364720907853;426.77066326567564;275.2156342264822;251.84875225975807;47831.95132514128
1657718514.8811445;300.57154620476854;425.9281859508388;275.38478072072644;252.96957912108536;48005.78823233626
1657718515.1839006;299.99462731323104;425.90109277052994;275.1063605306457;252.06589826993303;47873.542320776396
1657718515.235704;300.14064361542074;425.9337266333118;274.15589585966836;247.3288609994824;47921.99061463168
