unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657721434.160118;153.24680540574545;232.8998293373448;144.3214129292845;139.0979626512919;15029.93835118091
1657721434.3771958;152.27601680621308;234.49895309952748;144.0763179331377;138.89199564627458;15057.9334300536
1657721434.6993625;151.62197098427475;235.77566667737733;145.02662830483294;138.55166337250924;14977.1369057224
1657721434.917515;151.98329719048675;235.39501654582318;144.30016141518396;138.57859818206398;14949.439041921727
1657721435.2191155;151.02962633548782;235.47406655176846;143.44224541097552;139.25264579815658;15080.800953731155
1657721435.5553222;150.76693137171918;235.437694680992;142.56791464978397;139.02342112377627;15051.393397594313
1657721435.6164448;150.16878880769886;235.40157187768213;142.79728966770904;137.69144644515825;15031.932048571962
1657721435.9012754;151.14605150713126;235.7026664177719;145.3703575932241;139.4690178228856;15011.599636226387
1657721436.1265016;151.51264692087926;234.84296551907735;144.81633117804964;139.11349263433624;15052.012113490535
1657721436.359751;151.46385658613977;234.84435598212605;145.54758287373264;139.39057432762405;15028.885939777036
1657721436.4881997;151.48391425212546;234.54071336121154;145.40170758847404;139.44368691180327;14974.725809939886
1657721436.6847086;152.76995903496157;234.92113773877264;144.02673382040786;140.37480946761423;14986.060985248738
1657721436.9848332;153.076462889307;235.12627416827385;145.59953419738596;140.0434075149631;14953.932048571962
1657721437.3345163;152.7428161926882;234.69942238724096;145.96361056277613;140.63693082143345;15026.727191421523
1657721437.6928046;154.03446616736895;236.32805238073587;146.01913876971216;139.6230780108051;15004.393397594315
1657721437.9151073;154.40593104794908;236.68126180356742;144.0202450947055;140.6171487709133;15008.14781724377
1657721438.2191675;153.46352231149916;236.49131041927015;141.22996730980327;139.39002577223232;15004.560294507919
1657721438.558723;152.48163957659457;236.52392467921499;144.8532212105429;140.03834934584148;14901.599636226387
1657721438.9004374;151.45216967530197;236.73149766467623;144.25191930558373;138.33464146985602;15006.059603767098
1657721439.116731;150.8810939534347;236.14082154213816;145.16647800353144;138.29618461908035;14934.393397594311
1657721439.4129028;151.61167848037138;235.81592990240497;145.2047429017164;137.6554914975641;15002.354055875845
1657721439.6287098;151.35235269923567;236.30519206889747;142.87684970179413;137.7695047362146;14976.552145949823
1657721439.9284344;149.9156499941998;236.1914672915953;143.10060076349467;137.87172225780213;15010.560294507919
1657721440.27135;152.31084506221774;235.88229349106294;142.01630890500553;138.07776730734253;15031.673398536015
1657721440.332833;152.7395815832849;236.05706498436066;145.47382622997097;137.8662668737625;14975.187158962239
1657721440.4642787;152.57666249427638;236.2124114067693;142.927582012102;138.0681900909096;15016.678319663322
1657721440.6701126;152.27974154040277;236.134364327595;144.86494328746653;139.3467440475032;15043.687849703058
1657721440.9733582;151.87982056890064;235.77074524566706;144.81326884386687;139.88139421047683;15113.599636226387
1657721441.311758;151.7447096523352;235.61826989826366;143.8413365907282;138.76834002279222;15041.560294507919
1657721441.3730469;151.45170356586854;235.4382315455328;144.0166068461511;139.09806162499922;15075.012113490537
1657721441.670698;152.7319354854677;236.28465633304035;144.59703293320382;138.79438076868288;15060.932048571962
1657721441.884936;152.4870396723935;235.7701411911518;145.10842925164928;139.15096064375118;15023.932048571964
1657721442.1834214;152.03956734073694;235.57253053293107;145.3210219112069;139.12189254221167;15033.60916626612
1657721442.396011;151.67637440890766;236.1614133070373;145.27750845689894;138.33575844408512;15017.805874858463
1657721442.633057;151.323061469523;236.1735216912467;145.60392762925662;137.2147946490094;15085.226500680707
1657721442.7687862;150.83435537005636;236.275847762903;144.83265123157526;137.08704393571526;15095.8487562226
1657721443.07546;151.08366781817733;236.4507440666201;145.0684303722021;138.18729939900948;15160.345907317747
1657721443.1345403;151.79834749018437;236.1221301004741;144.19726250732242;139.3495178286133;15081.43273931278
1657721443.4368842;151.66521034183287;236.23428332127008;145.12181548140148;138.60429823368455;15089.638977944856
1657721443.6601236;151.88573132947926;236.06398105923392;144.19575975829252;138.53241200491726;15088.727191421523
1657721443.7961314;151.6729684348325;236.30361294820395;145.70420110434586;138.3383183862773;15107.43273931278
1657721444.1303906;151.5579871304444;236.07389382837115;143.57772411726808;139.14132373014786;15141.938351180908
1657721444.3431587;152.72777314313296;235.59527264859042;145.2514627594914;139.91155663122754;15152.02026204863
