unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657721834.916512;79.93909802601004;102.73540701006557;42.5662072271066;46.259654554734574;7798.674656457895
1657721835.1342363;79.10538970349533;102.02407608275344;42.336912518465354;46.103982521814835;7784.664058304991
1657721835.4402194;79.2745240384215;102.15570933570812;42.49696004152061;46.023359650838096;7787.1647892610645
1657721835.499553;79.42783890464383;102.49422438762483;42.48752513904485;46.07645886989338;7746.1541911081595
1657721835.7905009;79.7378103599144;102.47602015441022;42.37501372475123;46.356184609849684;7762.163327348919
1657721836.0056555;79.26400503222904;102.34697392031059;42.29644286615192;46.30033958615328;7783.63518767057
1657721836.241201;78.612844362975;102.58284582262597;42.41420504526424;46.26182089000844;7770.664058304992
1657721836.3603425;78.72193829479762;102.75816738685705;42.119454676130225;46.10521115520294;7773.691467027267
1657721836.571879;78.86484105696104;102.74379715648595;42.42539693863745;46.318840929517336;7804.1541911081595
1657721836.7039921;79.65896394400845;103.42156213201693;42.14416465275547;46.004745598137326;7790.145054867402
1657721836.986733;79.43432194546824;104.02847900242723;42.22835740216253;46.17384147447986;7751.1541911081595
1657721837.1988857;79.55162307070292;104.51769769656092;42.445117912858066;46.3727431095293;7772.15419110816
1657721837.4348843;79.51598774372324;104.26747208071063;42.31325881733358;46.1727631031241;7768.145054867402
1657721837.5613198;79.80979057535743;104.55543646265032;42.20925205631713;46.22846065984032;7775.15419110816
1657721837.7677374;79.28805338186109;104.05447667218928;42.14254862099888;46.32858789057759;7761.172463589677
1657721837.8956854;79.31128644064847;103.67050465493372;42.05532315890571;46.29927254196017;7795.654922064232
1657721838.1102822;79.04591762600903;103.89356486528372;42.20255587438378;46.406693438575815;7783.654922064233
1657721838.2403502;79.53293572168226;104.12325257797634;42.28254957375702;46.249293799254474;7797.163327348919
1657721838.5461636;79.47015089477176;104.49006511287016;42.22049250669642;46.1908411304578;7769.1450548674
1657721838.771592;79.38805301040999;103.87295766058023;42.17920044337823;46.12615905800334;7790.145054867402
1657721839.0758646;80.17084942530865;103.09018612442016;42.165411956435975;46.09466982548716;7805.653460152087
1657721839.2989688;80.10809999707658;103.39773426442699;42.23681722252793;46.25027379030638;7776.145054867402
1657721839.6083086;80.44170399481713;103.16490751768451;42.465056578551184;46.14725089106977;7798.700603268026
1657721839.9444418;79.8000605584326;103.11836313905907;42.57690675550283;46.40258374621015;7791.654922064234
1657721840.1137424;79.8982044876633;103.26138126803815;42.3606582943214;46.33767475363186;7768.145054867402
1657721840.1763763;79.05629272402587;103.02995736894361;42.39975759250368;46.15971611742493;7781.173925501823
1657721840.4597719;79.57635209210711;103.75203011866775;42.28973322927643;46.12803629450322;7771.15419110816
1657721840.685284;79.5451445202333;103.56565616123548;42.338718244896796;46.068638033955594;7778.145054867402
1657721840.9806876;79.44812468629989;103.27484939221019;42.454830367619614;46.01557273986757;7804.145054867402
1657721841.04334;78.90681068328652;103.75232633241961;42.30837444067916;46.21527575139365;7791.67319454575
1657721841.2725117;79.0883210941534;103.72223137126538;42.321432482371115;46.127201417690316;7796.126782385884
1657721841.3922694;79.26307866046085;103.55554746788101;42.344504944114924;46.12552841975664;7763.691467027267
1657721841.6744854;79.25881807847927;103.40101402556095;42.202983339548744;46.101315837688496;7776.172463589677
1657721841.7410054;79.6258217560767;102.96642169651541;42.20027364507357;46.23791600243216;7789.654922064233
1657721841.943546;79.45226549307195;102.86304177333712;42.19469268982934;46.083542259164595;7776.683792698654
1657721842.072216;79.36690174346427;103.22889683974792;42.15380685114255;46.25975059342911;7794.145054867402
1657721842.3631842;79.80365623767332;104.02750194424782;42.25170452031183;46.106287800415934;7760.654922064232
1657721842.5858839;79.49845635882649;103.90000097191944;42.05813677824656;46.00269364307184;7783.664058304992
1657721842.8893132;79.25767006863032;104.28679592350959;42.1144911142402;45.966237582641035;7773.135918626643
1657721843.1001694;79.37295152007766;104.46144116139473;42.09187072752914;46.083175307303094;7796.674656457895
1657721843.3977528;79.54429166295512;103.47218468531007;42.16713370621084;46.015853491740216;7759.654922064233
1657721843.6101193;79.58919361243186;103.14399060939691;42.425968925618974;46.14799705022615;7788.19219798334
1657721843.9230251;80.33723435864775;103.37346225700703;42.35173522898215;46.45492827362695;7783.664058304991
1657721844.1463025;80.06811287766939;104.45060932572564;41.87676235626586;46.24575044033628;7784.67319454575
1657721844.2845643;80.26275247394304;104.4786949964332;42.281577808128546;46.2694058998154;7788.183061742581
1657721844.653279;79.66123821084909;104.42206092977915;41.99041384284443;46.421030039931196;7793.167805320212
1657721844.8801823;79.27446215600882;104.23587540166857;41.95829740363194;46.33306931041911;7778.163327348919
1657721845.196608;79.43898534627469;104.0235370823112;42.09411712878736;46.250799347584696;7793.654922064232
1657721845.2587242;79.47184024210193;103.65163677582458;42.17913503626441;46.24360647895681;7805.145054867401
1657721845.3943248;79.820908643455;103.78873385601422;42.21362510842463;46.38263044081106;7763.1647892610645
1657721845.5985708;79.83126733371728;103.59812492960864;42.52177228974519;46.35255328948491;7809.664058304992
1657721845.8993983;79.73330372729532;102.98485833107713;42.54725690864651;46.42795538708195;7776.654922064232
1657721846.24263;80.50409054708457;103.6643997011372;42.33766835795037;46.40409385870474;7781.659400035525
1657721846.4582927;80.69323987890895;103.98946869645383;42.4013281840272;46.357399487577084;7781.1647892610645
1657721846.7584336;80.44689589560765;104.57066355477258;42.17516782561891;46.34628115091874;7785.659400035526
1657721846.975656;80.25139682244775;104.62125361949741;42.35984496421398;46.20138389343042;7785.664058304992
