unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657719240.4455185;227.1199709187673;396.7122313232666;139.8850186651991;119.13916574125237;47794.7258083258
1657719240.517326;227.4995476681563;396.55888964710505;139.87489331805028;118.20494729990305;47870.81044987859
1657719240.8210614;227.36183282387557;397.6927995520065;139.66462729314742;118.26540499281991;47694.73610695268
1657719240.8985262;227.77648917107598;397.31776629553474;139.7679180755598;118.93177737480381;47973.89405044427
1657719241.1880982;228.2547962420923;397.15122061269307;140.336582641421;118.35458678366707;47839.731870897805
1657719241.2524903;228.83250233003062;397.294857800034;138.67159389017382;118.60445788510867;47859.677133467085
1657719241.5587494;227.95627240894694;398.05607149026747;137.81285151587215;118.64906110361754;47836.22975287037
1657719241.6238766;227.74124051022562;398.3941653015775;138.01274724128754;117.39621348557071;47769.087964349106
1657719241.9310908;227.23968513870938;397.42923349025256;140.4729535221288;118.47427180878543;47863.50211802744
1657719242.0084646;228.1689968844756;397.67699611055474;140.02403847801023;118.52463964992802;48073.069979142485
1657719242.3072333;227.17739719290873;396.8190874487879;139.29115702332774;118.38004510709646;47457.50211802744
1657719242.3701644;226.95670061161;397.6808908461342;138.0124373926932;118.78762625044122;47720.59946774486
1657719242.677745;226.7147898180827;397.6824408136639;138.9245404491378;119.29952605638998;47859.46191527848
1657719242.748197;226.97989283261913;397.0052026134007;139.27693047752237;119.24735770044495;47528.32618932923
1657719242.9640586;226.85076057113884;397.10756584031975;137.99549607240746;118.19801258614875;47791.468105579035
1657719243.1158838;227.18986032835545;397.80153580023944;137.35571018710706;118.91187281886553;47849.8137726749
1657719243.4337993;226.82706984950892;397.9151453466528;137.3776682166261;118.87695126260223;47891.26389304731
1657719243.5000768;226.4393985684672;398.21935060314377;138.87888107615626;119.00520872727378;47843.13663920782
1657719243.7845888;226.86842953755797;398.50597102580105;139.2099462036253;118.73368980633873;47794.86759684706
1657719243.865006;227.002112895269;397.75564396686434;138.6190923746154;117.86817352857152;47980.72672158436
1657719244.1457822;226.91022308714594;397.8846112754342;139.2081953803097;118.16438805556871;47880.59008237655
1657719244.2037818;227.8412764784774;398.38958559273664;140.2632685855459;119.0431288793267;47819.907799596025
1657719244.4918234;227.41727965752875;397.2937207306743;140.6855893650712;119.76190734731524;47853.96494656449
1657719244.5636923;227.21885289894507;396.7733107738621;139.66910166593863;118.68789679403875;47834.404768310014
1657719244.8688583;227.448656182859;397.5658424481764;138.84269132947537;118.67058453779717;47789.50726734088
1657719244.9247785;227.43283088266904;397.8444726010819;139.0361894649203;118.65102833865834;47866.82315804323
1657719245.2195635;227.89906105388755;398.06017070807604;138.48679858965153;118.9268792341025;47687.224603556926
1657719245.2808292;227.512756510963;397.6774771343599;139.91508995282973;118.65389358411751;47883.63452118038
1657719245.443742;226.77166146139263;398.22429284930087;140.1352078871323;118.5243532826513;47894.26389304731
1657719245.7535439;226.84325783514703;397.71158848782176;139.4071616309153;118.45629974904544;47964.986378576796
1657719245.810733;227.57832868545464;397.5665451700809;138.82700054982803;118.27650518070878;47884.0
1657719246.1247718;228.4945386784066;396.26917778132247;138.58538807916412;117.47185243115325;47920.22975287037
1657719246.1843588;228.094584404749;397.56314093793185;138.25811488440755;119.9571279037287;47807.49788197256
1657719246.345353;228.09282736070224;398.47398674004546;139.10672966692937;118.49664091875864;47904.37395092938
1657719246.7060714;227.9769457380957;398.0582840457558;139.29782158296743;119.5184099280104;47901.259656992435
1657719246.7709308;228.50575410394052;398.64605932415446;137.9530320145614;119.17276176054101;47926.12725383949
1657719247.0753505;227.9196305478428;398.9349538480486;139.30002309182328;119.42009144398371;47821.506481810866
1657719247.1408813;227.85744231737408;399.48952884105074;138.62929702787932;118.84265082455586;47885.330425384105
1657719247.4498289;228.35154541028905;399.5804709753903;139.28054935345705;119.34652596330011;47917.450120372414
1657719247.523336;227.98255753452298;399.2560364815576;139.6879712780585;117.91651090208035;47722.776309701636
1657719247.821087;228.10389499164003;398.56213342358257;139.16842873032203;118.5145949958057;47689.365478819615
1657719247.8890297;227.91646580973395;398.1658872595002;138.7145417906348;118.62983248746582;47778.73095763924
1657719248.1907365;227.43544837069922;397.68749763694507;139.55531627775062;118.54962807218193;47813.638757235254
1657719248.2536216;227.84369811926626;397.32782820536454;139.16334498951213;118.31777930527755;47804.18440080797
1657719248.5706112;225.99747716666312;395.8815282377012;139.60570287853793;118.29435095330301;47777.633607921816
1657719248.6324966;226.62887324145348;396.8708294290077;140.6080579841513;118.46728767956995;47811.67804672565
1657719248.9412248;227.42263831892302;396.86887855196505;141.09293745277037;118.02611914310059;47805.634521180385
1657719249.0077944;227.6162631980509;396.2854008530796;140.47171546524984;118.31253450213981;47798.4679778505
1657719249.3193738;227.06104714473557;395.95573681041566;140.27443270392382;118.88674196460498;47795.41415367833
1657719249.3803658;227.47865474157928;396.4879852519035;140.28014092568782;118.80545505885678;47856.594446159965
1657719249.6894636;227.39963795343294;396.82163638247386;139.78573222135617;118.68966737509778;47839.59008237654
1657719249.7508726;226.80089330664114;397.2491206972985;139.7342973940196;118.90086379855892;47778.2288396118
1657719249.903858;227.22382837179842;397.7807873435729;140.5701368559788;118.0558237216116;47899.0529109136
1657719250.0976653;227.42998226639597;397.5607116325119;139.29097924193965;118.15766428807393;47830.502118027434
1657719250.4175117;227.67810044328644;398.30490999762395;139.82328670515034;118.92317129194954;47879.13663920783
1657719250.48239;227.56473120662076;397.99533996642765;139.6855530383113;118.67881394155283;47786.775396443074
