unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657718720.5140681;287.64685169625244;418.9590414693994;258.941579091752;227.84908310944232;47476.81892198834
1657718720.567659;286.82404105388974;418.7606222846472;259.46515112856014;226.12279150282356;47613.90688633744
1657718720.8486485;287.16594481288644;418.275147053361;258.88717009105096;228.35718307266447;47574.2015967654
1657718720.9186916;286.7170049054935;419.8510522152997;256.40646925254083;229.6061676554341;47452.54987962759
1657718721.195667;287.2981676544256;420.5926652308896;260.16527630401646;230.04902592855092;47619.140875262696
1657718721.2474256;288.2675377979714;420.1072130521797;256.24713095967854;226.74108713958225;47413.45859248217
1657718721.5434752;288.9631103091719;420.18654318397256;256.80004182571986;227.25335005890375;47511.95464793759
1657718721.5989075;288.58462594740087;420.24152930198983;258.1745227367812;227.65025734611643;47535.537171462944
1657718721.7652912;288.42582875137947;420.03832750495025;260.24860461954177;227.83568856741007;47462.67381067077
1657718722.101027;288.6318762295722;419.67677288061833;259.75286689696304;227.41945142110958;47614.087964349106
1657718722.16048;289.74761699162235;420.21767686798324;258.077861213313;227.26465087019582;47500.77963249796
1657718722.4430585;289.41357713879046;420.36864861863154;258.21187800876135;226.23688803142323;47339.941939772965
1657718722.499819;289.2853482202762;419.98631068815155;258.37767908538694;228.2952755038263;47574.193913904826
1657718722.7947335;288.95580865684406;420.0918089380309;258.16652744122246;227.92242913936002;47599.951325141286
1657718722.8526914;288.7718386228278;420.6088919492656;258.2022223237019;228.00371900294837;47619.04352554526
1657718723.1297352;289.25345835198755;420.52297578094465;258.36160804350135;227.52975306566495;47488.82407130179
1657718723.1976461;288.89684218819633;420.9655500776565;258.024246016431;227.78587304894964;47555.683196039085
1657718723.4828215;289.1677639183065;420.84893240678787;258.99544975543745;227.07886564408292;47657.087964349106
1657718723.5378335;288.44126929017415;421.33523175594536;261.2094278773954;227.74828325036165;46914.44497105897
1657718723.842531;288.9842945641727;421.05696533531744;253.15931648746837;227.53111495291114;47290.6174529515
