unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657721654.986006;74.26406127389625;101.64267771676988;41.3661243989441;45.393117361856454;7530.135918626642
1657721655.0514803;73.93824401718277;101.8094394020337;41.33488625642459;45.37815629690309;7515.190736071196
1657721655.337837;72.9964556145336;101.52168694922541;41.48605339707224;45.696262363987984;7536.172463589678
1657721655.551428;72.73188875161863;101.02368239841672;41.485394958967134;45.62583375674625;7543.63518767057
1657721655.8623803;73.60041277988343;100.97945840959382;41.471283755945876;45.45167041520954;7521.163327348919
1657721656.0812554;74.31532942887995;100.09481585048343;41.356159790374925;45.52379756993405;7515.700603268026
1657721656.3855765;74.49414661140206;100.63184705104793;41.29247168003611;45.44689405025803;7511.145054867402
1657721656.5973783;74.67211715474681;100.44097780106773;41.391452535902545;45.45504780138308;7498.145054867402
1657721656.91687;74.02160872688275;101.28063593788222;41.397198075834154;45.52179550391201;7534.108509904367
1657721657.1279023;73.27858428847634;101.06760272650705;41.191061046151766;45.55177080783579;7518.654922064233
1657721657.3590262;73.28092003972664;100.91141041116293;41.55160420783208;45.61126399345458;7518.645785823475
1657721657.4898496;73.70758006356158;100.67387264562177;41.39347078871587;45.6370306909693;7527.67319454575
1657721657.7987862;74.71820986973742;102.27959418654312;41.3323305990775;45.612223782357866;7545.636649582715
1657721658.0150018;74.6408435931722;101.24901325769416;41.40509790628615;45.651780411649256;7548.145054867402
1657721658.3154523;74.20367481909805;99.88111931275674;41.32773662151669;45.49144235425503;7552.18306174258
1657721658.5249157;74.14336475322034;100.02596870871888;41.29300074538005;45.40993893736676;7545.145054867402
1657721658.8289738;74.11531995576227;100.61675665016443;41.44029476481654;45.506174980683966;7528.237879187132
1657721659.1629663;74.17968313020188;100.59208444771207;41.19509054251596;45.562292231981694;7532.664058304992
1657721659.2257328;74.06160710500983;101.43561995117807;41.42611513187824;45.50151623820887;7512.6731945457495
1657721659.5134637;72.41913290098441;100.3576175518555;41.407257767221466;45.42283172508727;7538.67319454575
1657721659.856793;72.7506640420315;100.49933226064833;41.304698590576244;45.34894164718307;7538.650263794767
1657721660.080103;72.52295960540279;100.84545052137845;41.25124392711529;45.48661496577737;7517.654922064234
1657721660.392289;72.59520974103103;100.11779702287154;41.23131193114365;45.41432933206609;7532.6457858234735
1657721660.6087644;73.42850163632855;100.48444181009991;41.425936115193714;45.37920746077063;7536.6731945457495
1657721660.7350056;72.8541377495694;101.48428955930726;41.243407737744555;45.50941283091979;7553.1541911081595
1657721660.949317;72.44440553715363;101.90188452289011;41.27152300119579;45.50338794303721;7540.654922064233
1657721661.2493324;73.2887761057377;101.91368186379381;41.31766350491334;45.543146264080725;7513.6457858234735
1657721661.461819;73.24408633388602;101.69273846831199;41.41002175421425;45.62279677456537;7569.164789261064
1657721661.7625628;73.24025681426724;100.69549702217417;41.219536138253254;45.61375816744389;7542.664058304991
1657721661.97874;73.30295857327921;100.96349515595433;41.45134961664348;45.41157552912835;7560.66405830499
1657721662.2822464;73.82348021200025;100.7656794672072;41.4193325651932;45.456329630928096;7561.67319454575
1657721662.6197088;73.4430649598558;100.84364255447284;41.44694793283655;45.48803699634867;7571.145054867401
1657721662.6837895;73.36422904983371;101.40929866416175;41.32756330522722;45.33384247506804;7557.135918626643
1657721662.9641254;73.55241866962659;101.43319273730982;41.31420651383178;45.42166571136276;7564.15419110816
1657721663.3059368;73.5474945833142;101.47766303454812;41.31249665034726;45.48576015328461;7513.691467027267
1657721663.3678305;73.51826629420702;101.38713911165115;41.38092264107376;45.602111272635064;7585.654922064234
1657721663.6653352;73.98098080322278;101.49264030844083;41.3528878120168;45.56948529878142;7581.173925501824
1657721663.8769884;74.0579092672569;101.56022748697494;41.26430805595895;45.35034521602097;7570.6457858234735
1657721664.1927161;73.63010413152597;101.4913219276996;41.34938446219327;45.49454178874951;7554.665520217137
1657721664.2538311;73.94057419069009;101.4620590385682;41.2881532759772;45.558858062383216;7571.654922064233
1657721664.5465848;74.07087175494551;101.38180732434036;41.34260502989463;45.58655397304822;7565.145054867402
1657721664.7628522;74.32917023589816;101.3682997521171;41.3301076546887;45.6349328307523;7600.145054867401
1657721665.011051;74.17930451406959;101.73850277916948;41.27223899909938;45.51036743291557;7561.135918626642
1657721665.1304588;74.15501129459982;101.54977131610681;41.44359351933593;45.63625517592152;7573.163327348919
1657721665.419622;73.95037004991708;102.52278894065671;41.34838522785874;45.621019010569995;7583.1541911081595
1657721665.6365323;73.49939035158803;102.86550562523217;41.31748617894268;45.49728015685773;7581.184523654727
1657721665.9387057;73.47616162754426;102.99489880290123;41.27603564078227;45.50475033840648;7557.145054867401
