unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657721342.279674;161.88341067415186;240.9104439695977;129.63867750494924;126.33758357891043;14740.638977944855
1657721342.4919982;161.97201442145163;241.65519851613928;130.22802471956714;126.51430344905982;14671.152738371078
1657721342.804416;163.18291026013358;242.53217708637655;128.657983682695;128.30399268031445;14657.354055875843
1657721343.0182474;162.2416790163547;241.1697711265483;130.14267556831507;126.55276729321713;14664.43273931278
1657721343.3262985;162.2951148244511;241.53452807049953;127.9164109458193;124.53312301323163;14667.972771772069
1657721343.541521;162.6592457626416;241.43311201021865;128.30528276702353;125.62358171066288;14682.599636226387
1657721343.8486037;161.60097050954016;241.33673823723655;127.84316985368913;128.29872418125277;14670.971390290431
1657721344.1845083;162.47148525964116;241.2598062828551;129.7539545292203;128.41893727847523;14674.39477907595
1657721344.2492461;162.30498928022712;241.81706418212374;129.9125708797272;127.06619208251362;14638.354055875845
1657721344.3783362;162.21937889651278;241.4062505405958;129.97682775502045;126.56892367788448;14675.560294507919
1657721344.5706966;161.98152295860385;241.34192758504366;129.10623030977536;126.8544584875346;14673.725809939886
1657721344.8843179;161.2068159736068;241.79743005163334;129.97975532966868;127.54836113337706;14645.845216576932
1657721344.9467432;161.77793907812054;240.958356595868;129.49753455749195;126.51719648480706;14708.599636226387
1657721345.2570343;161.8445309711199;241.2887573435558;126.61324354111485;126.52581617974609;14615.889167207823
1657721345.6018553;162.29641856269407;242.20335058286537;130.39575768436285;126.23638086475496;14514.472081031248
1657721345.9564714;162.68647545424508;242.728329257028;128.070804609431;125.53547165092453;14636.012113490535
1657721346.29816;163.05129930046385;242.04101381847553;129.09242861024927;127.04882482939234;14717.012113490537
1657721346.3621917;161.7305615894426;240.83924503792375;128.6089321771333;127.2257716734177;14737.187158962239
1657721346.644045;161.37538779035464;241.00688978719748;129.90443640847093;126.85514036597576;14704.766533139991
1657721347.0042827;160.36782319611248;240.99141647060438;128.43576280855746;126.41185653249448;14708.599636226387
1657721347.228082;161.60165912182774;241.22451950685843;130.56836078259747;126.95942829213476;14746.179010404141
1657721347.5324826;161.34132705782312;240.9061470974522;129.86245001982184;128.30329563356906;14761.179010404143
1657721347.8717864;161.71514853989515;241.05276786109349;127.63246872694816;128.08673268788712;14501.226500680707
1657721348.2195444;162.37788709440088;240.99538906915188;131.51582756333772;128.81446069128833;14568.972771772069
1657721348.4433646;161.8783678593072;240.4754386161772;130.81054696797008;128.31176451345513;14755.0596037671
1657721348.747705;162.39342134036212;240.25618988885518;130.253245817509;129.07285210464607;14618.100326967207
1657721348.970388;161.9724143331212;240.6239198667191;129.16051176239867;129.2365230758212;14658.81264193492
1657721349.288632;162.9231388132653;241.18129102895307;130.42071256073504;127.9947137398309;14658.980920330163
1657721349.5022805;163.87896356231425;241.29200105860372;132.0008573543198;126.6636511193714;14704.805874858463
1657721349.822775;161.9135705668888;241.2802242016368;132.3010345677081;126.71568143411673;14786.800953731154
1657721350.046384;162.71020698471474;241.39516302729783;130.96417849580445;127.73395666080708;14743.560294507919
1657721350.1898158;162.68863155080368;241.84493122210264;130.05509527692857;127.05131983209986;14725.560294507919
1657721350.5271368;162.68980551380457;241.81510608228436;129.28496535717449;126.84028402814305;14735.393397594313
1657721350.5859005;162.50928583876845;242.51377344828592;129.41691750578536;126.74350255074432;14686.638977944855
1657721350.7235446;162.40884390059645;243.17595999903665;130.61439135242142;127.1851237829645;14778.727191421525
1657721350.93049;161.77539654883464;241.97390847111043;129.75605105499912;127.06989518867256;14720.730731067197
1657721351.2474039;161.71998940952145;241.57421732573903;129.97929578545563;128.11978603804997;14708.21835212261
1657721351.4602666;161.43327279209564;241.0354138778545;127.51143935953395;129.75346215363396;14729.354055875843
1657721351.780452;161.64114561629498;241.15465706712746;129.87511323604434;127.35493240366868;14785.393397594315
1657721352.0536082;163.1737542931467;240.24326482188468;130.38323887499132;128.82918296374433;14693.678319663324
1657721352.1832805;163.0618721008332;239.39466373327176;129.72115804417777;128.99268595587574;14679.174089276834
1657721352.4766884;161.49706456570956;240.00614196137727;128.71107590504946;128.78109218867885;14681.766533139993
1657721352.6898956;161.11168651099962;239.26829125149578;129.08545170274988;129.8716265041707;14663.43273931278
