unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657720515.145507;87.08574624099232;110.2854880100435;55.19008517679217;55.440196277405214;14401.999999999998
1657720515.6430688;88.07760550423163;110.59396804700489;55.16642277992801;55.63412425295525;14414.719752598272
1657720515.8539586;87.88191646581731;111.00041286696946;55.2309456485013;55.656153535918385;14401.48099656241
1657720516.1593828;87.88171450522842;111.19892633943584;55.51011274811641;55.46863316096137;14427.94077921646
1657720516.495615;87.89410041949635;111.26940228005766;55.67431394197712;55.46459326141648;14532.340404636121
1657720516.7115924;87.4529514258523;111.30471767344918;55.44117008555761;55.4953559434949;14441.600374580341
1657720517.0151267;87.64524238309977;111.45859043523312;55.550004992947336;55.17342397610115;14521.740030055778
1657720517.2249997;87.52199591238352;111.81272813609118;55.481107717173785;55.24022734159958;14436.119378017931
1657720517.458743;87.55181411998657;112.29282797541255;55.46254713327772;55.59260385568252;14446.34040463612
1657720517.5890048;87.70926549030641;111.85857311750014;55.24050410127766;55.39547250597698;14430.00442094154
1657720517.8857994;88.00281115878036;111.12918173818753;55.75695783182869;55.49841562255515;14458.0
1657720518.0990584;87.54795154295805;111.37509250144528;55.33262327080202;55.64057398592407;14461.880621982073
1657720518.3463504;87.26219631202898;111.61345130963976;55.18576149176217;55.79776836413684;14449.659595363879
1657720518.4647639;87.52824288014334;111.44377754491127;55.35255786991123;55.78695147538371;14475.42083932802
1657720518.7410543;87.19359135045741;111.71044193362133;54.82992649790779;55.84645295963344;14432.578224221132
1657720518.9578292;87.37902490773315;111.96057671078265;54.77729231069259;56.010825499403566;14473.319190727761
1657720519.2742155;87.59404707166182;112.36658231863218;55.432802006897184;55.92566274813301;14475.85940807371
1657720519.4855623;87.6624263256777;111.1248635063779;55.818597327432556;55.49216687875616;14493.259033493368
1657720519.7872686;86.73992916924512;110.07878584014567;55.27892744533136;55.49145515364714;14467.578224221128
1657720520.0019324;86.57868953134516;110.18981546526791;55.42809440942622;55.66597192861344;14492.05922078354
1657720520.3023307;86.39900509972226;110.49454214439344;55.87530436020311;55.89305912755095;14456.65959536388
1657720520.3672273;86.41974361282006;110.79049900792978;56.18590213880879;55.64122059977209;14529.77897338181
1657720520.5778089;86.06100633937164;110.74807171678286;55.463246066155;55.73087098300212;14508.62507297939
1657720520.7068503;87.28415398865977;110.82439093623532;55.34822897800235;55.57770511701303;14463.140591926289
1657720521.018409;87.08045220002006;110.70934606131465;56.190587633517985;55.54025906855185;14539.281183852581
1657720521.2897549;87.09918612684207;110.52482593062459;55.69171592404721;55.52070531710108;14507.19981270983
1657720521.413294;87.10575502467974;110.45178094914826;56.04454547507253;55.53866169706434;14524.25903349337
1657720521.7013052;87.20721554355488;110.6329203727409;56.38559779524458;55.40625155137602;14595.357197602938
1657720521.768735;87.40197134589124;110.8053431992299;56.35618399445687;55.43421616874322;14576.0
1657720522.05306;86.9941128419627;110.6534623796413;55.14363681849871;55.27557459294085;14470.02121390836
1657720522.3528101;85.89018507753568;110.7659724742926;54.47091281203061;55.600279169508454;14454.54021734595
1657720522.47132;86.73391766963839;110.77376214775695;55.275223054928254;55.42414256918092;14521.323611669297
1657720522.7634008;87.2902942372192;111.52515026362988;55.43685662053123;55.96550874640996;14612.157384893111
1657720522.975566;87.8222380870575;111.93325142430318;55.033712482150285;56.11422085833119;14600.3784115113
1657720523.2119174;87.7319535072998;112.00614912816458;54.53347235058658;56.12745735501253;14545.04684875826
1657720523.3388784;87.4806382782277;112.05091353635035;54.48064649193666;55.9986564142111;14509.72323708896
1657720523.6405075;86.9604151317317;112.61004317808273;55.64911884561121;55.82985548274259;14594.778973381814
1657720523.8638773;86.47282743874906;112.7581320143914;55.36108532703118;55.577542660656775;14496.281183852581
1657720524.0949306;86.37618687552035;112.3485163955734;55.32622621894695;55.40461024326366;14521.14059192629
1657720524.2262938;86.51873738367281;111.67991537697785;55.234462841489155;55.42451123087216;14551.200749160682
1657720524.5029051;86.91538970231376;111.25707813927134;55.6910712987465;55.556259695249864;14564.80018729017
1657720524.7195275;87.43740455744053;111.06373388441749;55.786154075978786;55.51166150497198;14589.43856874569
1657720525.0180604;88.39674680484701;111.80116217635609;55.54336609677464;55.657586685066896;14600.23781958501
1657720525.2304375;87.81704422341421;112.26821054712335;55.58289123399436;55.676976408986796;14543.31919072776
1657720525.532587;87.43681845104415;112.06570488048247;55.5716816520923;55.53331800372913;14534.0
1657720525.7460299;87.34393983502282;112.65608892163856;55.6073085926636;55.47497532435911;14619.96199312482
1657720526.0481565;87.25464328488846;112.90623963416371;55.42366146277874;55.36861223307483;14555.540217345952
1657720526.2590349;87.36483938291298;113.04456538426479;55.49430779803216;55.4701445892503;14597.85940807371
1657720526.492099;87.65141268990158;113.16399120720405;55.39471572815783;55.34843340150941;14582.83819416535
1657720526.615013;87.3242656572609;112.28767568830128;55.35686240054956;55.44276868543948;14620.85940807371
1657720526.9345262;87.33143779168917;112.16532319631115;55.364855942562784;55.56442006879755;14560.659595363879
1657720527.146695;87.1134386589677;112.02577247933328;55.37894190980357;55.74660765992151;14641.676388330701
1657720527.4482522;86.72228541707072;112.23215345644276;55.39651387722305;55.75503410865161;14639.357197602942
