unixtime;v_center_mum;h_center_mum;v_width_mum;h_width_mum;sum_counts_roi
1657721211.1531596;137.4232016294368;186.04671201515876;98.08806689908808;105.07960688545005;11620.99312470729
1657721211.452559;136.26274604941986;187.60043565075358;99.15961816588096;103.78670361801872;11626.851249749107
1657721211.5189047;136.54046991023708;187.39080715294537;99.22520404674083;103.51736213160764;11680.140373664151
1657721211.8097003;136.62029387886773;187.0990103148061;99.84705138161074;103.49515815218935;11675.007745409293
1657721212.0241234;137.0428023088442;187.02545284013618;98.90541926557282;102.01453398399715;11701.132375783878
1657721212.3477159;136.46312606954257;186.35887362563741;99.30089704312921;102.79938216470171;11728.704000792242
1657721212.69378;136.17239323889467;186.5704018790556;98.76659636724695;102.65856820470488;11678.136374724016
1657721212.9113004;136.01580006172378;186.47014671192292;99.91612424556033;102.3699457106824;11736.707999732378
1657721213.227201;136.305150297933;186.30017011998592;99.39652294517224;102.21259587491481;11687.70400079224
1657721213.285571;136.56245089846763;186.5027194374054;99.31342393064628;102.58892292221061;11735.705375850783
1657721213.5805485;136.66610614272588;186.130572512918;98.46109983267966;102.83669127512827;11708.140373664151
1657721213.926418;136.42120873190873;186.73022071770743;98.4146460932139;103.03501225059107;11658.56874865579
1657721214.284586;137.15353789622634;187.02720086774445;98.81350028201246;102.26895576566461;11673.568748655787
1657721214.343204;137.15310267044396;187.0523659083027;98.23984670227644;102.19442750670824;11729.711998672516
1657721214.4754007;137.41574500886765;186.97224010599683;99.52345195789809;103.11315280055756;11711.418875817331
1657721214.683315;137.30790908816104;186.33357914097294;97.68295969900876;103.45630551097022;11725.568748655789
1657721214.9848642;136.8740220215428;187.6498893668775;98.73149436155747;102.8944230158646;11733.581994299251
1657721215.3266885;136.39491202741442;186.89750182437317;100.35343789822493;103.2587440266783;11727.286247562472
1657721215.552192;136.31168732829033;186.26236429500247;98.58761662572225;103.32505768936474;11713.425498639062
1657721215.8711326;137.20058640726953;186.73198413319022;97.89370021402044;102.64442985315999;11756.27962474074
1657721216.1444247;136.9549705903002;186.70817885302364;99.25557775742814;103.19392795535042;11797.847250808967
1657721216.3028245;136.3796954105325;187.33443306529043;99.52644977283812;102.82173783832019;11776.185404640917
1657721216.5888088;136.36667002422877;187.08486093276656;99.41138083916155;103.8929146911081;11708.136374724018
1657721216.653285;136.7736000098898;186.60031974703793;99.6047879064579;103.84563851664032;11730.136374724014
1657721216.9591057;136.35995990487973;186.4232547153294;99.42735571351601;103.28907364994753;11801.56474971565
1657721217.1690557;136.65383126365856;186.31213552547922;99.45273796017206;103.45772367125093;11763.99449976583
1657721217.4917917;136.43470705648593;186.3770925437592;99.08104179807168;101.8305366491369;11761.136374724014
1657721217.5595264;136.56079901460694;186.23167717725963;98.3043108827437;102.95376317825159;11788.136374724014
1657721217.6940818;137.04113823069488;186.15782303643167;99.52227274758795;102.8225490469133;11794.851249749103
1657721217.886506;136.68192855447862;186.53495592007013;97.95823288026669;102.89758550062542;11786.707999732378
1657721218.0253272;136.84869734667296;187.99814350135028;98.50182990199146;103.34314941440996;11803.136374724014
1657721218.2447362;137.0707935235413;187.3235153857691;99.06928128430235;104.6496093689926;11782.275625800605
1657721218.49149;137.4842781796757;187.80170753068532;98.87556215817945;104.65195921737885;11807.771650351286
1657721218.6203406;137.2607368000739;187.32107739805656;98.14494695192127;103.7938601303939;11763.621777512828
1657721218.9201124;136.824786018135;187.6789588805928;98.1311317932861;102.07896404664933;11780.707999732378
1657721219.1317365;137.38600111386967;188.84621528837027;98.62199971043232;105.76281924114248;11818.99312470729
1657721219.433099;137.80404046324492;186.9713083873113;97.85960844803276;103.3525050043437;11731.425498639062
1657721219.647734;137.57566735973677;187.1956487111649;97.85854290198934;104.27980764010266;11753.414876877194
1657721219.9481523;136.96474980766914;188.25628504878776;98.94175613286882;105.0697917661269;11818.704000792242
1657721220.16006;137.16326778330273;187.4220829838143;99.17991863645868;104.7709674240541;11830.286247562472
1657721220.4904017;137.09769088510419;188.27357440784635;98.47860188321017;102.99542973145064;11791.282248622336
1657721220.693385;137.6181147058921;187.95464248285393;98.61996574667143;103.23452619779387;11772.275625800605
